spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
016cddbe-18ea-432d-a187-4f6b534525ec,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,7d359b11-a93f-466b-a04d-688e6e3334cd,External Static Pressure in Water Column,,,,,"{"kind":"flat","type":"ESP","unit":null,"value":"0.50","category":"Motor"}",0.50,,Motor,ESP
70b7a5b2-bbe6-4129-87b4-35c51f124f9f,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,b7accb2e-9a29-491c-8702-4028b36eee4a,Power Consumption,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Input","unit":"kW","value":"35.0","category":"Electric Heat"}",35.0,kW,Electric Heat,Input
8d3438ff-7343-4f8a-a368-203361a5f790,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,ce1d6df2-55ae-4331-a614-f7446b0f8dcc,Filter Type,828c1e07-635d-480c-b0f7-bf107c53c118,MERV 13,,,"{"kind":"flat","type":"SA MERV Rating","unit":null,"value":"13","category":"Filters"}",13,,Filters,SA MERV Rating
871a9afc-c99f-450f-b6b7-6fcf687daedd,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,,,"{"kind":"flat","type":"Unit Weight","unit":null,"value":"4500","category":null}",4500,,,Unit Weight
f494101c-582e-40f3-a939-c6ab5505929f,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,e3d4ec12-cafa-4278-a4a6-322cdec8d79c,Heat Recovery Type,777e939c-c18c-49d3-ac66-9e3330a5cba5,Enthalpy Wheel,,,"{"kind":"flat","type":"HEX Type","unit":null,"value":"WHEEL","category":null}",WHEEL,,,HEX Type
8d5f0139-20d6-4aaa-b49b-2447a05a57b5,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,b835af1f-72ee-44cd-99b2-71d9b47cded4,Custom Features,,,,,"{"kind":"flat","type":"Accessories","unit":null,"value":"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","category":null}","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",,,Accessories
e72c8b17-8b4a-4711-aace-b4d044404a3a,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"RVE-85-52B-1S1-A2","category":null}",RVE-85-52B-1S1-A2,,,Model No.
15648ac6-4b68-4c6f-9c50-f44b7affa78c,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"Exhaust Airflow","unit":null,"value":"4000","category":null}",4000,,,Exhaust Airflow
045d48b6-1c90-41f2-a853-49e5c319577c,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"QTY","unit":null,"value":"1","category":"Motor"}",1,,Motor,QTY
c6c8df5a-ac63-4b5a-943f-8af1e27f0de9,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"HP","unit":null,"value":"2.00","category":"Motor"}",2.00,,Motor,HP
3f7bf3f2-c569-430a-8d75-eda83fbd92b2,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total","unit":"MBH","value":"178.1","category":"Cooling"}",178.1,MBH,Cooling,Total
2f2e371e-6ad4-40c5-92bb-0bacd35e22cb,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Sensible","unit":"MBH","value":"161.9","category":"Cooling"}",161.9,MBH,Cooling,Sensible
8df54ae5-71df-42af-879c-2dd0a17dfefb,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"100.7","category":"Outside Air"}",100.7,,Outside Air,EAT(db)
01fc02a5-2cd9-4569-bf82-41efd9333017,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"EAT(wb)","unit":null,"value":"69.1","category":"Outside Air"}",69.1,,Outside Air,EAT(wb)
f0fbcf63-aa09-4153-ac92-c8da22adf8f8,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"LAT(db)","unit":null,"value":"84.6","category":"Supply Air"}",84.6,,Supply Air,LAT(db)
