spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
49dae4e0-4fa5-45ff-8aed-159f6d5e4010,fd999d96-b7f1-47be-bff7-fee387c02ae3,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"MFR","unit":null,"value":"BERKO","category":null}",BERKO,,,MFR
2f3c5913-402a-4b26-b7df-0364dfd93db4,fd999d96-b7f1-47be-bff7-fee387c02ae3,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"HUHAA548","category":null}",HUHAA548,,,Model
cdf6fbc2-528e-47aa-88bc-c17ebcb10424,fd999d96-b7f1-47be-bff7-fee387c02ae3,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Voltage","unit":null,"value":"480","category":"Electrical Information"}",480,,Electrical Information,Voltage
40e4b8bc-5cbc-442b-a5cf-54848699d794,fd999d96-b7f1-47be-bff7-fee387c02ae3,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"Phase","unit":null,"value":"1","category":"Electrical Information"}",1,,Electrical Information,Phase
965d0a9b-267e-4a60-a93b-1831cbd0c545,fd999d96-b7f1-47be-bff7-fee387c02ae3,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,aea6cde8-7a4a-4e38-9fcb-899030a38e0e,60,,,"{"kind":"flat","type":"Hertz","unit":null,"value":"60","category":"Electrical Information"}",60,,Electrical Information,Hertz
22cb10dc-827f-4765-9ca8-4187cd32e00d,fd999d96-b7f1-47be-bff7-fee387c02ae3,5869aba7-ed8b-4fb0-a830-8f68c613d30e,Current Draw,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"6","category":"Electrical Information"}",6,,Electrical Information,FLA
4eb25f5f-b927-4fcd-a24e-b689d2e026b0,fd999d96-b7f1-47be-bff7-fee387c02ae3,,,,,,,"{"kind":"flat","type":"MOP","unit":null,"value":"15","category":"Electrical Information"}",15,,Electrical Information,MOP
9d78ba09-9eea-40b4-a9ad-3e64084263b8,fd999d96-b7f1-47be-bff7-fee387c02ae3,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
146119ac-9480-4f91-8da3-d29439c6f8cb,c1a525b0-96f5-43cf-a360-7317a560f03c,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"5","category":null}",5,KW,,Capacity
adfe3a20-3ad3-4dda-afd5-c978de38620d,c1a525b0-96f5-43cf-a360-7317a560f03c,,,,,,,"{"kind":"flat","type":"Heater Location","unit":null,"value":"WATER TREATMENT WT2-102","category":null}",WATER TREATMENT WT2-102,,,Heater Location
befcd4b6-2da8-4f4d-9f10-3cc60dd4367d,c1a525b0-96f5-43cf-a360-7317a560f03c,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Airflow Volume","unit":"CFM","value":"350","category":null}",350,CFM,,Airflow Volume
8e45adc9-e16c-4148-b2fa-cbed13fb4b9f,c1a525b0-96f5-43cf-a360-7317a560f03c,778e1224-58f6-4cb6-af6f-7227bc5c219a,Height,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height","unit":"IN","value":"16","category":"Physical Characteristics"}",16,IN,Physical Characteristics,Height
b7b7f0aa-91ef-4489-bf8a-10520904b7be,c1a525b0-96f5-43cf-a360-7317a560f03c,8f849a97-11fb-48e5-86d7-de5a5abacc0c,Length,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Length","unit":"IN","value":"14","category":"Physical Characteristics"}",14,IN,Physical Characteristics,Length
94d8ff2b-c420-4620-ac5b-f0642547a48a,c1a525b0-96f5-43cf-a360-7317a560f03c,0ec991ea-04b0-4866-9b80-e5a019f24af6,Depth,,,,,"{"kind":"flat","type":"Depth","unit":"FT-IN","value":"8'-0\"","category":"Physical Characteristics"}",8'-0",FT-IN,Physical Characteristics,Depth
cc90002f-c38d-4d66-a44b-f9c5e4c9a7d2,c1a525b0-96f5-43cf-a360-7317a560f03c,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"27","category":"Physical Characteristics"}",27,LBS,Physical Characteristics,Weight
0362afe6-794a-4457-b191-b7709840ffc8,c1a525b0-96f5-43cf-a360-7317a560f03c,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"MFR","unit":null,"value":"BERKO","category":null}",BERKO,,,MFR
df118e1f-7d7a-4f25-a589-bc0556b9baf8,c1a525b0-96f5-43cf-a360-7317a560f03c,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"HUHAA548","category":null}",HUHAA548,,,Model
25b72368-16d9-4e23-9612-c202d6e4c538,c1a525b0-96f5-43cf-a360-7317a560f03c,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Voltage","unit":null,"value":"480","category":"Electrical Information"}",480,,Electrical Information,Voltage
ac058527-90c3-4ecd-8846-35539025b867,c1a525b0-96f5-43cf-a360-7317a560f03c,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"Phase","unit":null,"value":"1","category":"Electrical Information"}",1,,Electrical Information,Phase
ea818fcb-7207-4e7b-b0ab-3f418297cabf,c1a525b0-96f5-43cf-a360-7317a560f03c,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,,,,,"{"kind":"flat","type":"Hertz","unit":null,"value":"60","category":"Electrical Information"}",60,,Electrical Information,Hertz
f01138ca-f95b-4108-b6d2-a307a8beda91,c1a525b0-96f5-43cf-a360-7317a560f03c,5869aba7-ed8b-4fb0-a830-8f68c613d30e,Current Draw,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"6","category":"Electrical Information"}",6,,Electrical Information,FLA
e9e8eb32-dd76-42ba-b916-095004e9e474,c1a525b0-96f5-43cf-a360-7317a560f03c,,,,,,,"{"kind":"flat","type":"MOP","unit":null,"value":"15","category":"Electrical Information"}",15,,Electrical Information,MOP
e4a78c60-4ef4-4a40-bb9a-e35e1bd0a245,c1a525b0-96f5-43cf-a360-7317a560f03c,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
c5a8d355-4a83-459f-a71c-a7fe627a1f36,8cf8ccf5-2650-46a3-bc3f-ce82a9921f4b,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"5","category":null}",5,KW,,Capacity
